,r_die_sym,rr_die_asym,beta,rr_inf_asym,rr_sus_slat,p_primary,r_clear,r_sc,r_react,irr_10,irr_20,irr_30,drt_trans,p_txi_pri,drt_act,rt_cs,rr_inf_cs,r_lat,r_relapse,r_relapse_td,r_relapse_tc,t0_decline,p_txi_pub,p_txi_eng,p_dx_pub,p_ent_pub,r_die_asym,r_act
18,0.26307523860819115,0.3229360668219544,21.201245397338134,0.5669787128793431,0.27728566599064697,0.12717809964921206,0.02215630276500452,0.23278552734847469,0.0010446073915771365,1.130545446896059,1.4538681690986865,1.6908109599199177,0.03535753621195439,0.5483589868996465,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.08495648283437642,0.07285455348800199
19,0.24710782844803658,0.6389297733310583,24.022441113275768,0.5076814312604122,0.24905526890716134,0.10442607999105376,0.031886297949911505,0.19265144349840677,0.001085208675588905,1.1848271473946506,1.6018748874080921,1.565794554279935,0.02500485478666948,0.6340589783110105,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.15788454881863404,0.05830120644313236
20,0.16558528862146582,0.434667035097242,15.465607154553759,0.5045772430054888,0.16796998005992497,0.12334964838238573,0.024210255181800127,0.21158332930693752,0.0010229498234636473,1.692438165157869,1.4422397902073893,1.2128052255554669,0.008061751184887073,0.7915424647635166,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.07197446646081364,0.07035281977288795
21,0.22206664280087823,0.13758562752601458,16.81502614138416,0.6950711687051676,0.141855445459154,0.13022516068905773,0.03332543581942226,0.16864023138863465,0.0012372903597778057,1.0972893697739154,1.0518867983557765,1.3473787577850425,0.0435971913757016,0.570791698080493,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.03055317840235416,0.07486142091223599
22,0.18206415638731255,0.4279806923002365,18.926365558371913,0.8275555180431738,0.20404908817827028,0.11756047481461622,0.03576635442974646,0.19479821337889155,0.0005382631107106346,1.3194493300330037,1.7573898303216355,1.4254456776103386,0.023572634864856046,0.725551941156479,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.07791994369370055,0.06661106594807105
23,0.1768599127963063,0.9989726375054372,29.885995206262777,0.26519557889198814,0.15759907043568527,0.11753926620445734,0.03277068748115861,0.18029932505125967,0.000597680229978018,1.3126260849791902,1.3713127792536148,1.1869207108202307,0.018733758972139462,0.604696623586602,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.17667821355510774,0.06659744830736572
24,0.15316270223184894,0.20569574665365,16.391402425158496,0.8535804433398394,0.27046245252883494,0.11945200791479127,0.023676677504614094,0.1755827043859705,0.0014614304008486938,1.1250682470371838,1.4654386041098697,1.356017640657237,0.04070344135790744,0.6719195846012569,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.03150491639507083,0.06782822116936481
25,0.2949038673209915,0.36579773177622654,17.341722355256003,0.8070040951701026,0.23509468893205127,0.1247032183139675,0.03648020392145537,0.22486861864253682,0.0007591386851291434,1.840290004455433,1.5207747336258612,1.4964937841593138,0.020228788055054965,0.685635247144015,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.10787516575805595,0.07123482053353324
26,0.20577176387968177,0.22191135610251378,21.41422139643201,0.3043178376135562,0.21339016656019968,0.10411097459778056,0.024548557568606737,0.2185672293566054,0.0009095166235354802,1.4163994505929145,1.794070860967381,1.5313868257052246,0.008955076286416369,0.7608500376182253,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.04566309117014644,0.058104838683027044
27,0.2852338860141283,0.16906184913802577,24.420262776753578,0.9894234026972053,0.29402428380811707,0.10129607565175869,0.03082134817484085,0.17340395925294103,0.0007707051023439198,1.1773842629897997,1.06232927078917,1.0022499292089575,0.04883031435836086,0.6969131212810701,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0482221682063734,0.05635675605023128
28,0.22513629348223044,0.21888212521661932,22.2156907382438,0.5912216549177216,0.274677408109884,0.1079409357954033,0.021594301696802203,0.19905444453204593,0.0012591545437482285,1.2448626085584609,1.8623903024437083,1.238199969776435,0.033613134896112014,0.8027824040523124,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.04927831038078312,0.060501002751229646
29,0.24445333584948392,0.27426106630638314,18.855440106657547,0.8365051129902599,0.1956732135762047,0.11397179505694724,0.02857803647341277,0.155939034906014,0.0009339838352558817,1.2171748958457602,1.580988875056491,1.409411589002432,0.0275264748755238,0.7813821238331006,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.06704403255223186,0.06431612132723952
30,0.20533850210471336,0.8034059576838541,21.22480772905853,0.7242988626256713,0.15096536781039055,0.10751650730137394,0.02049974750313857,0.16893781068865787,0.0007822081250857917,1.5110026703860966,1.9938865650117836,1.267766350377106,0.02927021304774469,0.7919927008829072,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.16497017593280533,0.06023445149460043
31,0.2699822649069298,0.2610917107296465,15.927621316111697,0.4814438209774483,0.21518473132213492,0.12892987845188608,0.0336712767195923,0.2112117662605079,0.0014860963649223357,1.0782158466405722,1.4400878107918724,1.350471488932376,0.029653222304153518,0.8133754216184067,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.07049013141121489,0.07400660134154571
32,0.18512121849254554,0.01517930145666102,22.469535594110994,0.7016763101166279,0.27709854603851714,0.09962001721301968,0.030067587276324793,0.2027703840036546,0.0013904943810623977,1.940557928469598,1.7892545949376066,1.482154615835803,0.039780456114951866,0.6854813664835009,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0028100107815227596,0.05532109726865654
33,0.2317287084190093,0.8880664217611589,22.84570250809667,0.1827026571286592,0.2661619202450224,0.10434385308494772,0.03660379273481192,0.18921523992272324,0.0011545140098726946,1.7879760816871497,1.3348892164231059,1.4811571151877434,0.0019141431839580659,0.7038847084455706,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.20579048490500454,0.058249950856890685
34,0.18665476437935513,0.27901974866141066,23.40650382176266,0.9613008972996837,0.26113413535765273,0.09909045997658462,0.035886346353892505,0.22503775064658046,0.0013533162411520855,1.383874377682337,1.6782020769578743,1.1055814097857497,0.050183119891349375,0.5513593694990782,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.052080365443582494,0.05499467791961065
35,0.1427913700834189,0.6929802101806415,16.18101263295315,0.646715507121941,0.19316283161460748,0.12121048516214669,0.034479848459097295,0.23257881943102418,0.0012467909229067471,1.6942861582048534,1.654694790791926,1.1907003352404943,0.01576399987330132,0.5972396360208648,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0989515936523894,0.06896445799339755
36,0.18665476437935513,0.27901974866141066,23.40650382176266,0.9613008972996837,0.26113413535765273,0.09909045997658462,0.035886346353892505,0.22503775064658046,0.0013533162411520855,1.383874377682337,1.6782020769578743,1.1055814097857497,0.050183119891349375,0.5513593694990782,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.052080365443582494,0.05499467791961065
37,0.24460986510536153,0.11243609405395955,21.297463791264633,0.6952146081926944,0.17575537280070244,0.11585004047061244,0.034364411127881814,0.20691354965616837,0.0011194687241888228,1.9774870226335808,1.0840605001826429,1.5628085889013363,0.034229813646142804,0.5785538859795455,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.027502977799512787,0.0655149272032296
38,0.1559631848272763,0.9734516910297287,26.929122834522968,0.5250254607983648,0.2614532290436406,0.0961238285740092,0.026488154731789712,0.21918348064340307,0.0010285114563564068,1.9856723748188736,1.478036761826533,1.1941847026968693,0.024706539988386914,0.687455885338919,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.15182262600849425,0.05317311796280703
39,0.26307523860819115,0.3229360668219544,21.201245397338134,0.5669787128793431,0.27728566599064697,0.12717809964921206,0.02215630276500452,0.23278552734847469,0.0010446073915771365,1.130545446896059,1.4538681690986865,1.6908109599199177,0.03535753621195439,0.5483589868996465,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.08495648283437642,0.07285455348800199
40,0.27531552809344617,0.7131854130184836,17.03459454841137,0.4914880555281386,0.22173749572165818,0.11854223944257061,0.0389606763590466,0.17475864750586112,0.0011180782794553243,1.7706206650630414,1.829008029702109,1.3570276987015466,0.00557179440611188,0.5927016949707655,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.19635101861372634,0.06724215540833466
41,0.1131868799438042,0.6090342947211448,23.950937954989087,0.7891101549050141,0.218318928844993,0.09142054329201212,0.03449503615636432,0.1679272091737492,0.0013923203339599977,1.4382760827956667,1.2982572711302351,1.4004021732117022,0.038552066068295976,0.8466165781171312,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.06893469159826168,0.050309602873507484
42,0.2535091331686419,0.40969487569414337,25.226189168881078,0.5528206398891735,0.17349127100513312,0.1240732420063929,0.03677351021030258,0.22969328452122803,0.001458738644269542,1.0363724289681784,1.0431821952628717,1.409815015022834,0.041159275029202844,0.6900075744432996,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.10386139280085677,0.07082398207048406
43,0.2699822649069298,0.2610917107296465,15.927621316111697,0.4814438209774483,0.21518473132213492,0.12892987845188608,0.0336712767195923,0.2112117662605079,0.0014860963649223357,1.0782158466405722,1.4400878107918724,1.350471488932376,0.029653222304153518,0.8133754216184067,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.07049013141121489,0.07400660134154571
44,0.2541667024111453,0.2673382797930943,10.676038821107726,0.9899851212873036,0.24623279713820007,0.13010077070637044,0.03416336006569001,0.16169709055880743,0.000754392188068597,1.2940900962764281,1.3032795391226961,1.7965302710227764,0.01981303900195562,0.7108480303709968,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0679484890032789,0.07477921943442466
45,0.2116982960392228,0.6044745917189767,21.336043024820082,0.5115164761397706,0.252804562688482,0.1113075972746033,0.02196350202610992,0.21280860965475382,0.0012355844397415783,1.3126399559282107,1.7057228392364032,1.5865459839610534,0.018534009589569814,0.5922097073483406,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.12796624106591226,0.06262436639114435
46,0.20400625371901254,0.502744236850369,27.7225942725932,0.6052650876124983,0.21528466270273458,0.09750453832641959,0.03686179173015903,0.17135311111986415,0.0009072783078187027,1.6568337761461287,1.4984619195593476,1.8142245179093193,0.035696347203080805,0.6938718851174106,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.10256296833866771,0.05401940644976095
47,0.1883056381676363,0.6173307155961908,20.064868524450624,0.2177444309818318,0.24488589807354225,0.12003598292339798,0.03231993042052095,0.19579866745454147,0.0006747630183750841,1.9920599528038816,1.4450798648232868,1.0534361390199185,0.0013788920740055131,0.7574706508071981,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.11624685436082428,0.0682050519077922
48,0.22552863071503718,0.28312054098319694,20.0018437771797,0.6599848978340485,0.24398909587252882,0.1255340211372661,0.034712749836694395,0.18450800017751892,0.0006249929344892889,1.0550512192413377,1.8346886982703283,1.2590572242881863,0.03159910564254276,0.7762769032897645,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.06385178793524098,0.07177753290100915
49,0.19437316549137643,0.4529930333007636,25.0155392404164,0.49866093191147237,0.24884434306249176,0.10085714348970845,0.03450947850695211,0.1515105661287729,0.0011664698717399186,1.6830998069560754,1.7069132089715993,1.5850697443717534,0.0353517925962897,0.6548684835450441,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.08804968982820992,0.05608516086150657
50,0.18512121849254554,0.01517930145666102,22.469535594110994,0.7016763101166279,0.27709854603851714,0.09962001721301968,0.030067587276324793,0.2027703840036546,0.0013904943810623977,1.940557928469598,1.7892545949376066,1.482154615835803,0.039780456114951866,0.6854813664835009,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0028100107815227596,0.05532109726865654
51,0.2668653250041267,0.7809395157143358,27.16200934019139,0.5347222080603314,0.22280287711761887,0.11335739141928586,0.038972374438521515,0.15425001519877216,0.000610100449103251,1.4425672423540705,1.7859468972514434,1.112312387008568,0.03655493353066325,0.6951103766102085,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.20840567766967152,0.06392507551647093
52,0.18206415638731255,0.4279806923002365,18.926365558371913,0.8275555180431738,0.20404908817827028,0.11756047481461622,0.03576635442974646,0.19479821337889155,0.0005382631107106346,1.3194493300330037,1.7573898303216355,1.4254456776103386,0.023572634864856046,0.725551941156479,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.07791994369370055,0.06661106594807105
53,0.1559631848272763,0.9734516910297287,26.929122834522968,0.5250254607983648,0.2614532290436406,0.0961238285740092,0.026488154731789712,0.21918348064340307,0.0010285114563564068,1.9856723748188736,1.478036761826533,1.1941847026968693,0.024706539988386914,0.687455885338919,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.15182262600849425,0.05317311796280703
54,0.2852338860141283,0.16906184913802577,24.420262776753578,0.9894234026972053,0.29402428380811707,0.10129607565175869,0.03082134817484085,0.17340395925294103,0.0007707051023439198,1.1773842629897997,1.06232927078917,1.0022499292089575,0.04883031435836086,0.6969131212810701,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0482221682063734,0.05635675605023128
55,0.2685220174337647,0.04216919735808815,16.12593942194645,0.5196985025641183,0.1646580589765305,0.09999812251901573,0.03267356006356391,0.18325697800019827,0.001262341525532515,1.756241968261391,1.282350435056456,1.2350568213053592,0.0002363058668861471,0.6257569833444859,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.01132335794815641,0.055554396619094025
56,0.27546967725450433,0.5704461802731313,15.380828046322438,0.9609910628338996,0.1505046924829899,0.09636047430141287,0.031278673296617425,0.19490161169801923,0.0008249110258825593,1.8956780721604534,1.5681249003439146,1.6621846094196349,0.01405303330548962,0.8271899122700593,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.15714062517090427,0.053317983311386444
57,0.2852338860141283,0.16906184913802577,24.420262776753578,0.9894234026972053,0.29402428380811707,0.10129607565175869,0.03082134817484085,0.17340395925294103,0.0007707051023439198,1.1773842629897997,1.06232927078917,1.0022499292089575,0.04883031435836086,0.6969131212810701,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0482221682063734,0.05635675605023128
58,0.2101347905572025,0.29894645325478286,26.32769569336744,0.17992052496828917,0.24029907872953582,0.11977029544250829,0.036412483019036476,0.16132478992804902,0.001081308281380914,1.9284143684945163,1.3276158449113868,1.255066460454314,0.028331599682755903,0.5547170324196674,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.06281905034251233,0.0680335455747424
59,0.20897849154409753,0.7311978673146678,25.637555107086385,0.513915894023647,0.23877611429201853,0.09129240989216973,0.026126572492018853,0.21855409368384457,0.0010696482565572913,1.1248717184797254,1.9899554543873335,1.453391649335789,0.01994417865379508,0.6646664871253832,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.15280462733168046,0.05023200581021705
60,0.28243567969791733,0.7261403580432668,18.890670389775803,0.6707302622178449,0.15829103413283757,0.13545924028265152,0.030284093733924898,0.18489597717079423,0.0009611855724148009,1.4154725924163194,1.826593758496562,1.3986270412421309,0.025688925116082485,0.7432922833347084,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.20508794558003912,0.0783417315841409
61,0.2541667024111453,0.2673382797930943,10.676038821107726,0.9899851212873036,0.24623279713820007,0.13010077070637044,0.03416336006569001,0.16169709055880743,0.000754392188068597,1.2940900962764281,1.3032795391226961,1.7965302710227764,0.01981303900195562,0.7108480303709968,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.0679484890032789,0.07477921943442466
62,0.1514509144173567,0.6220798676715662,26.767075977351205,0.399807597336435,0.20683351878608472,0.11539912563008664,0.03883722319742912,0.19467514651334514,0.001467504802881239,1.4864736778736347,1.564818744995077,1.1659479788187994,0.041254148387399846,0.8253805318583542,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.09421456479948695,0.065226662652964
63,0.1866109089466686,0.9086596093616508,18.792446261859837,0.5260728930944905,0.23790809019264686,0.11736244948127911,0.037867750665965955,0.1847320577816431,0.0008267517028456365,1.284453483764253,1.830635711776603,1.5378186403707015,0.018985412538512755,0.6090788449030328,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.16956579562610247,0.06648394316121373
64,0.20074720499966836,0.5564986785383181,24.33798297643769,0.07680845201737185,0.14104299014490665,0.112059837679671,0.027345749150853728,0.1858629493394815,0.0013741389548957194,1.3666757427213898,1.4076031047336277,1.7254305542122288,0.01110659424331223,0.7251614429759742,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.11171555430257629,0.06310100749742009
65,0.16631008286599497,0.4263686987067428,25.026526943008367,0.48783953153916004,0.18691781001602506,0.1217775831368989,0.0362346102919724,0.1809114836280344,0.0007867416146138068,1.3271350835732227,1.738495754431029,1.1299754842720728,0.027797450434200767,0.764446644049338,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.07090941361338483,0.06933185762433221
66,0.22318614815060794,0.13474873040623617,23.014892594403374,0.6328630404660948,0.17229159049501325,0.1329064761723402,0.02730178008891996,0.18502165282495947,0.0005837629448786148,1.0113969983218878,1.7257154467267413,1.720397301348562,0.03323474499078974,0.7215190066306376,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.030074050107552555,0.07663906632911041
67,0.20562175835689056,0.4928757272530816,25.93068567271435,0.3238988116296988,0.21000447267094152,0.12610724282764715,0.0370647949086192,0.16265081527559594,0.0012812838263395292,1.757848834653403,1.493501968244685,1.2449656763792154,0.04852034784861762,0.5702403014580031,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.10134597368920985,0.07215258496688498
68,0.21770422068003364,0.7119715916588003,18.029154447506496,0.9506885544335468,0.1727612652678313,0.11599569818219685,0.031038142543901383,0.1574078056938197,0.0009897043464310194,1.7981024184974945,1.503043263338447,1.3838092907625947,0.030791572421755467,0.7277749406580243,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.15499922050840226,0.06560810730426966
69,0.26427996926386155,0.23795775169122083,19.54599398360472,0.6482516831868861,0.17349390116586988,0.1344175016198943,0.022068078215116332,0.18189046805865278,0.0010688070920468454,1.3254522621856057,1.7663928802998077,1.870859010567397,0.04263815811359066,0.8265994814179382,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.06288746730305343,0.07764569054448878
70,0.10583098658729591,0.5556176222482341,24.04204858922489,0.5852560726959615,0.20015416135481054,0.09873941678645183,0.037404367115504385,0.19302652878502333,0.0009212495713680543,1.5674251269165813,1.4544958611193761,1.3889879186695984,0.030543726515255103,0.7747527704335451,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.058801561127818106,0.05477850614213322
71,0.21569018868669645,0.552903694973412,23.023615179498105,0.5983864049533782,0.22585363355218638,0.10110015624292114,0.03312401293314447,0.15865105659905376,0.0011459141177134408,1.7581726254897978,1.7971201801149337,1.2202566819208012,0.017106363782100537,0.6476589217455128,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.11925590229438689,0.0562354955032358
72,0.1866109089466686,0.9086596093616508,18.792446261859837,0.5260728930944905,0.23790809019264686,0.11736244948127911,0.037867750665965955,0.1847320577816431,0.0008267517028456365,1.284453483764253,1.830635711776603,1.5378186403707015,0.018985412538512755,0.6090788449030328,0,0,1,0.5,0.002,0.14,0.032,2005,0.97,0.87,0.65,0.483,0.16956579562610247,0.06648394316121373
