r_test,p_tb,p_pub,p_path_ssm,p_xpert_sn,p_xpert_eng,p_scanty,sens_s,sens_x,sens_x_sn,spec_s,spec_x,spec_x_sn,sens_cdx,spec_cdx,sens_cdx_bn,spec_cdx_bn,r_access_s_pub,r_access_x_pub,r_access_sx_pub,r_access_x_eng,r_access_cdx_eng,r_tpb_s_pub,r_fpb_s_pub,r_tpb_x_pub,r_fpb_x_pub,r_tps_sx_pub,r_fps_sx_pub,r_tpx_sx_pub,r_fpx_sx_pub,r_tpb_sx_pub,r_fpb_sx_pub,r_tpb_pub,r_fpb_pub,r_tpc_pub,r_fpc_pub,r_tpb_x_eng,r_fpb_x_eng,r_tpc_eng,r_fpc_eng,ppv_pub,ppv_eng,ppv_pri,pdx_pub,pdx_eng,pdx_pri,lp__
0.014763941906185097,0.04468032018765902,0.8296333074454361,0.8258037978051047,0.847728993167807,0.34159366160405463,0.17601606115841617,0.6420178610373212,0.867302982060722,0.6348686727242019,0.9831226887723945,0.973081780289893,0.9746484209084127,0.959380878054914,0.7588459969229275,0.9939395602304104,0.9705786761739763,0.0015402194459727327,0.002133669697668754,0.00857476881091913,8.592050550093216e-4,0.0016560788966151572,3.640531019085343e-5,2.046224744849914e-5,6.812916280676016e-5,4.5210675284516235e-5,2.0267704007542625e-4,1.1391820930548502e-4,7.174682696961133e-5,1.6822968246998882e-4,2.744238670450376e-4,2.8214789177547384e-4,3.789583400426512e-4,3.478208145084892e-4,1.6729555256357154e-4,3.340368589207492e-4,2.7434856079682246e-5,1.8205836070729988e-5,8.187686912959371e-5,4.051399121555198e-4,0.44479174996260057,0.20521954663329683,0.1568757196780188,0.9981360949934354,0.9726653658664376,0.959380878054914,-128.70990666737674
0.014655272687684955,0.045655267906492485,0.831900176058379,0.8298975444738158,0.7716976506895957,0.3749510973372714,0.15260453692189016,0.6314462582162196,0.846467852789619,0.6368775146111422,0.9847576837828949,0.9785723295483897,0.9712487040677574,0.9653611734625016,0.7405627209691954,0.06913703813901358,0.9566958162661879,0.002309936173943538,0.0020738421774319183,0.00780794557769321,9.237103103870499e-4,0.0015398384482292382,5.643043578884561e-5,2.8473598859578907e-5,6.79146085746412e-5,3.593702124494227e-5,1.9074369955972108e-4,9.624521785686957e-5,7.090396934286964e-5,1.7877837917984975e-4,2.616476689025907e-4,2.750235970367193e-4,3.8599271326607754e-4,3.3943421714124054e-4,1.1796417873617926e-5,4.891499115344468e-4,3.0249854520743192e-5,1.6006713244523835e-5,6.869084575366274e-5,4.187337346705524e-4,0.32436220209137495,0.18539290849988443,0.15111037624458082,0.7146557580003999,0.8796763618363223,0.9653611734625016,-129.4143519328403
0.014882083891724069,0.055414883915602425,0.8240828219504241,0.8247064327356635,0.9459173050113289,0.3224415835008516,0.19892438590093683,0.6375450725247912,0.8691279776663953,0.6434156640447092,0.988714410611315,0.9783289447490011,0.9811359749756408,0.9781741692253453,0.788046866164424,0.004015490131161146,0.9558183763149384,5.470062852839582e-4,0.0021498125251376357,0.009567250879573327,8.441566448332644e-4,0.0017738575568958834,1.5481147526770957e-5,4.671229135028996e-6,8.294386302481399e-5,3.525293316871455e-5,2.707684103033971e-4,8.170074504280168e-5,9.904504179434136e-5,1.3502276583534866e-4,3.6981345209773846e-4,2.1672351087815035e-4,4.682384626493234e-4,2.566476731818939e-4,8.487683460081493e-7,5.004810394180581e-4,3.256917163791022e-5,1.3842601360008421e-5,9.620973146384845e-5,3.8975793296487887e-4,0.382548631377244,0.24189308235538773,0.2130605312084023,0.6902280010285745,0.8876592757798448,0.9781741692253453,-132.93863531876366
0.01471437138181965,0.049699872808712214,0.8346851850470443,0.8234664820384453,0.7512806488061047,0.3406797416677753,0.2054086324379012,0.632934775743026,0.8745358647256937,0.6446248241968981,0.9843187548009896,0.9719022583743893,0.9714996565996576,0.9550941631142219,0.751162983134875,0.7703084823454998,0.9701569462357406,0.002515474511351051,0.002168161329817144,0.007598231958516871,8.287046919675478e-4,0.0016037988901670352,6.287500013660599e-5,2.978551384603774e-5,7.488043156986085e-5,4.6001038778935645e-5,1.8991996669969066e-4,8.997000056432958e-5,7.100058626709117e-5,1.6095446557810007e-4,2.6092055296678184e-4,2.5092446614242964e-4,3.986759846732487e-4,3.2671101876740303e-4,1.6309840313761972e-4,3.385619696710462e-4,2.8620455556105687e-5,1.7582306328976042e-5,8.580896374976173e-5,4.0222731852557794e-4,0.4578261595147442,0.21419141965877458,0.16717760194317602,0.9203271614273899,0.9465181108571101,0.9550941631142219,-125.02703260676809
0.014835221107226529,0.05121504380148697,0.8278245864160577,0.8236661597236276,0.7494566727928439,0.32420136252101506,0.1574383025116421,0.6300599039723698,0.8613030105566135,0.6478348407801827,0.9878974167967156,0.9769034931079753,0.974163761818873,0.9800452093454647,0.7762289723622833,0.2526082863757265,0.9602577214834114,0.002534348928769216,0.002165548976176654,0.007581062872534703,8.280946791370166e-4,0.0017261656506089408,6.890448828500435e-5,2.451963424714844e-5,8.048653596102166e-5,3.9983776838710844e-5,2.061157609193667e-4,7.334621003803954e-5,7.840162514870428e-5,1.5468233886886272e-4,2.84517386068071e-4,2.2802854890690226e-4,4.33908410314097e-4,2.9253195999276156e-4,4.927415979834278e-5,4.514507783422031e-4,3.077763324899061e-5,1.5289588559846715e-5,8.958019408661172e-5,3.9710045877373775e-4,0.39373877894556586,0.22591892536472213,0.1912089971563763,0.7682124950672952,0.920050429708583,0.9800452093454647,-128.60539391715668
0.014847264793488447,0.06441089730556732,0.8289970471203737,0.822080633801761,0.9993762392037491,0.3168446484240573,0.2858835808028204,0.6314428524070592,0.8509362552186172,0.6345836365387937,0.9883784933420631,0.9736085409894206,0.9821284926870045,0.9792571097154851,0.7878685207323395,0.6365395483592555,0.9727167364223122,6.311490467851603e-6,0.0021898918154072307,0.010112135365741124,8.04445154459265e-4,0.0017344809674129749,1.8331345811824256e-7,4.9005919166061034e-8,8.571326845607853e-5,3.861359471510885e-5,2.93700911424298e-4,7.851623809842504e-5,1.0878398146323094e-4,1.1933875917271772e-4,4.0248489288752893e-4,1.9785499727114275e-4,4.883814748017257e-4,2.3651759790541767e-4,1.937687896427542e-4,3.0772874663172856e-4,3.148631498471369e-5,1.418449941055505e-5,1.2234212441645604e-4,3.6438600229488945e-4,0.5562232147811653,0.28893453296776034,0.2411645288600833,0.8604413339064497,0.9406481829502998,0.9792571097154851,-131.95413729627154
0.014635886487957175,0.07331099766707593,0.8406635735385952,0.8222744098224481,0.8140246362816538,0.34687683741745134,0.3583892833810036,0.6394166903394127,0.8529057274729951,0.6369606070987096,0.9885277233882285,0.9717216681411311,0.9710779178630815,0.9518315904407737,0.7527853071237735,0.7975093044868921,0.9852496761993033,0.0018815399916903592,0.0021867101822479434,0.008235606462933016,8.089271395077519e-4,0.0015231027115781045,5.6589800222499555e-5,1.283419642018306e-5,8.77269432238095e-5,3.676635973885242e-5,2.476967412368467e-4,5.617600021865801e-5,8.897223894269517e-5,1.399972847996756e-4,3.3666898017954184e-4,1.961732850183336e-4,4.8098572362585093e-4,2.457738411773691e-4,3.357691869530477e-4,1.6455571550455059e-4,3.2452725475875954e-5,1.3600936445582713e-5,1.2769523371967533e-4,3.5978590892012856e-4,0.6656061032229629,0.30016403396071695,0.23347784178051517,0.9054852128460361,0.9367380763103254,0.9518315904407737,-125.64541282566442
0.014756155112409767,0.07822055248483481,0.8343491632899287,0.8212772575764833,0.8869793535267491,0.32575187393555183,0.38335519024962444,0.6327041908857233,0.8576650210828194,0.6396921064290982,0.9889348351905374,0.9720498551896143,0.9751455127453598,0.9706783893292821,0.7823951868431526,0.279069307700907,0.9665211556676229,0.00114279578618045,0.002200396099325935,0.008968593785909107,7.962579259946821e-4,0.001648111514999592,3.4875890146059694e-5,7.187678088268204e-6,9.102790009036248e-5,3.495803636330605e-5,2.737039245545571e-4,5.6408472814738194e-5,1.0164061361574487e-4,1.2530226985730085e-4,3.7534453817030195e-4,1.8171074267203904e-4,5.01248328406724e-4,2.238564571236133e-4,1.2887039668942047e-4,3.7244861241829847e-4,3.294029059395582e-5,1.2650273984770224e-5,1.333250175177095e-4,3.5473330527034544e-4,0.5137854694690639,0.3115631120905718,0.2745897904863374,0.6543053328747765,0.8695887583169969,0.9706783893292821,-127.72484518613416
0.014856138158924607,0.06725595648483916,0.8283771481405632,0.8219887759438861,0.923130474749649,0.31524857202645173,0.29788107815913756,0.6393140057128599,0.8516742795822986,0.6320827556605947,0.9898961156910051,0.974423473634557,0.978898480297893,0.9542973949157922,0.7890879791725897,0.32113278475609935,0.9649673097300411,7.775961929592009e-4,0.002190692522846296,0.009338196644666666,8.037744038753796e-4,0.0017458783945770646,2.3475225630193787e-5,5.14535865053986e-6,8.810415463157002e-5,3.669409226865102e-5,2.819153118258263e-4,6.179090294054326e-5,1.0053277409477873e-4,1.2774371161670153e-4,3.8244808592060507e-4,1.895346145572448e-4,4.940274661823689e-4,2.3137406547643567e-4,1.0714819440302219e-4,3.940276212089735e-4,3.2325789050453183e-5,1.3463218517157688e-5,1.190334118228077e-4,3.692542069069075e-4,0.4901245420217803,0.2834035294197609,0.24599441080165466,0.7263343717847565,0.8826672818721204,0.9542973949157922,-129.43875426123668
0.014709098759624862,0.09628257674709377,0.8352134087037708,0.8232513750618204,0.9753123303657437,0.3411072726847354,0.48270182622958374,0.6445891025681069,0.8417240416602664,0.6476626042390047,0.9897628058486316,0.9712382311454419,0.9737121485807119,0.9778607441563651,0.7897393669324112,0.5962300817434762,0.9898047472169229,2.4968708765174953e-4,0.0021713986608874617,0.009864150765447478,8.267970399731356e-4,0.0015970652056650381,8.016184282184362e-6,1.194952450585875e-6,9.103280968091492e-5,2.9196363224580275e-5,3.1668778336412645e-4,4.720785220003109e-5,1.1309096574880657e-4,1.1998294649582504e-4,4.2977874911293305e-4,1.6719079869585612e-4,5.288277430760323e-4,1.9758211437102228e-4,3.8995026427892076e-4,1.1117719430351782e-4,3.466229345184213e-5,1.1117012793126417e-5,1.771620886934539e-4,3.109727168341528e-4,0.7484725680900427,0.3967386841341332,0.331322435598299,0.7767466066261185,0.9076539661313071,0.9778607441563651,-134.88281691815772
0.01472264124529611,0.04178544394802187,0.8284616663906366,0.8294204243268399,0.9315831734889831,0.36258294704306104,0.15784825303635702,0.64070066005008,0.8634687796800875,0.6458656521130582,0.9822507629449427,0.9751427990736881,0.9770400435300536,0.9581660312823799,0.7510015559180384,0.2614653342560977,0.9590110347610993,6.921429488059734e-4,0.002080583630843748,0.009424417320099812,9.157022702977062e-4,0.001609795075248872,1.5605092411634867e-5,9.913536419953781e-6,6.321893732890825e-5,4.173404864208572e-5,2.124834233443838e-4,1.349855611486457e-4,7.696060827171176e-5,1.7151458690168036e-4,2.8944403161609557e-4,3.0650014805032604e-4,3.682680613566387e-4,3.5814773311236553e-4,3.696989391583305e-5,4.64377640365312e-4,2.7823791161143287e-5,1.8367905295292034e-5,6.718149606340573e-5,4.1929978447556235e-4,0.33006194743167633,0.1783557479495883,0.143693078195,0.7951095084969815,0.9002763431945815,0.9581660312823799,-123.39667253169824
0.014774352375146405,0.047382546113413776,0.8266030560097196,0.8280197415354243,0.9683296640555232,0.3484798867175913,0.22959844974103027,0.6344000789029592,0.8259426652880099,0.6443843862666513,0.9812925362397985,0.9707048166400155,0.9772794982854724,0.9636481639170573,0.7651916957529469,0.6878150997302989,0.9675627279081036,3.202571400384953e-4,0.002100313175712571,0.00979195450810941,8.927453748621241e-4,0.0016690821764238028,7.416475925273098e-6,4.396928627161753e-6,6.332416904666748e-5,4.5156051519833836e-5,2.2676089239426043e-4,1.3443736207535185e-4,8.420851935163176e-5,1.602217542319823e-4,3.109694117458922e-4,2.9465911630733416e-4,3.8171005671783274e-4,3.4421209645432976e-4,1.354655029761487e-4,3.6620552045414856e-4,2.6916156927035417e-5,1.91937357759471e-5,8.679208212581313e-5,4.0030797326261663e-4,0.4212923055872133,0.2132522835702133,0.16952425956430378,0.8937460587995634,0.9367498839132626,0.9636481639170573,-124.90679167451641
0.01451235946838008,0.07798398828645667,0.8421780980738569,0.8280929519116098,0.8801390723676009,0.3905155496806939,0.38843995502502376,0.6471021692191303,0.825107662642356,0.6439242667622219,0.9893310531267097,0.9781818611097742,0.9703535267507722,0.9514402290608434,0.7305640099211405,0.25686603938798286,0.9652981077545288,0.0012131058382671047,0.0021010464453962395,0.008907839011981122,8.944243859470151e-4,0.0013959437867885997,3.743829781560215e-5,7.297898391158314e-6,8.267816317127822e-5,2.584823670140968e-5,2.7490950855564084e-4,5.358848498091274e-5,9.653853115958136e-5,1.4732098181247945e-4,3.714480397152222e-4,2.009094667933922e-4,4.915645007021025e-4,2.340556018859602e-4,1.1855783700392552e-4,3.829289981306753e-4,3.519644484191849e-5,1.1003704030498646e-5,1.1245082130818473e-4,3.7502223909362915e-4,0.49720388578221925,0.2766623161595392,0.22998196500876636,0.6401319635427659,0.826636671413836,0.9514402290608434,-129.85560550951732
0.014579244017192912,0.05546523679358587,0.8408990101028747,0.8254173405573914,0.8896787175477404,0.36905500008469394,0.20382762271769642,0.6462918250860595,0.87495522413001,0.6459377084823159,0.9890029916735218,0.9796443290480377,0.9780709673243523,0.9519683235909513,0.7287685460529303,0.7612718846008631,0.9703274304601832,0.0011163792001138836,0.002140326117580145,0.009002966544411751,8.560497018921359e-4,0.001463522453194998,3.186165833845174e-5,9.232330493289742e-6,8.269776205638816e-5,3.276351025060724e-5,0.00025694624554210323,7.44535213031208e-5,9.083419035280843e-5,1.4683438507139885e-4,3.4778043589491164e-4,2.2128790637451965e-4,4.6233985628975154e-4,2.632837471184166e-4,1.6568758765422642e-4,3.357867404821503e-4,3.307598499781751e-5,1.3104168076350184e-5,8.824179884542041e-5,3.9853968952883654e-4,0.5117989589905685,0.22762948476654674,0.17088376029919045,0.9235893250061207,0.9429652970889214,0.9519683235909513,-126.63630503427557
0.014559993910893926,0.042363475928556715,0.8312407435595034,0.8359116592376352,0.9118952016823716,0.41052501229328014,0.22969536162312246,0.6300755183580741,0.8645593887815184,0.6320121109879762,0.9778840100556591,0.9762490905641776,0.9712823844228088,0.9692913546151792,0.7221504142074263,0.6828510940832344,0.9660734529569945,8.913493655159625e-4,0.0019859382429067277,0.009225572556290619,0.0010087148613570312,0.0014484188848235856,1.8327138625767006e-5,1.4541779600723921e-5,5.6029232085463696e-5,3.479438761612045e-5,1.8968807706879102e-4,1.5050915835499392e-4,7.038593807207302e-5,1.9111389590217818e-4,2.6007401514086404e-4,3.416230542571721e-4,3.344303858520948e-4,3.9095922147401645e-4,1.2174472904877631e-4,3.7994956539837713e-4,2.845885025725035e-5,1.7673065114465467e-5,6.922266617274628e-5,4.175665746059875e-4,0.37175543925044596,0.18329449920059104,0.13369263345890708,0.8897172027719852,0.9384086659378709,0.9692913546151792,-129.197258198591
0.014517467888585914,0.05871424528679478,0.8360915319870506,0.8335214232247918,0.9436878636747063,0.40897013331281706,0.2990201374150877,0.6448015916588984,0.8345582693689405,0.643047474608746,0.9842533898044129,0.9804120548626942,0.9729607055825494,0.9600947977020791,0.7232148758918723,0.5986376872352127,0.9702464421357939,5.697226282494195e-4,0.0020207056389504627,0.009547503700340727,9.731591228525354e-4,0.0014063767981927697,1.5119540571414118e-5,5.919398443751294e-6,6.940787416253628e-5,2.6116739695866833e-5,2.5337569967438816e-4,9.919823391807537e-5,8.975381308961631e-5,1.6765601425550514e-4,3.431295127640045e-4,2.668542481735805e-4,4.276569274979549e-4,2.988903863131986e-4,1.70619276105362e-4,3.3104915509664005e-4,3.3426395530897424e-5,1.2577657529276991e-5,9.347404777378961e-5,3.9328947267657514e-4,0.48711002609473036,0.23819100413433233,0.1778804918780421,0.8394861729946073,0.9082959781651783,0.9600947977020791,-123.60129618804781
0.014865422600679313,0.05541945144939023,0.8262796961439687,0.8237056224342193,0.7552837778376891,0.3212639465719858,0.2281363729878619,0.6348288716975582,0.8335074252723553,0.637669830454278,0.9868133670981042,0.9732298610711758,0.9713901995308446,0.9785736617914855,0.7832737220688205,0.0930614358460103,0.9576458642125986,0.002475934384383094,0.002165423287758161,0.007641639197399732,8.296402821145445e-4,0.0017527854490237815,6.723549394759558e-5,2.380414687333997e-5,7.720671505674269e-5,4.226423398240402e-5,2.0751332880515537e-4,7.346830471571565e-5,7.61169942982693e-5,1.5729537569813266e-4,2.8363032310342465e-4,2.307636804138483e-4,4.2807253210776295e-4,2.968320612695923e-4,2.351145216325111e-5,4.788324737831757e-4,2.9580267850138185e-5,1.619272832371646e-5,9.658310368803576e-5,3.913277215763647e-4,0.3679645786167567,0.23640096714599484,0.20943252079864555,0.6633946534708028,0.8815424358476396,0.9785736617914855,-126.2480876226225
0.014665620654431994,0.05240361886881938,0.8307627277360299,0.8302318437555554,0.9838807165853605,0.3738767215402882,0.25346821418111715,0.6449514301247822,0.8511407620458438,0.6476290156598673,0.983416336453331,0.9766590938814201,0.9766600665864089,0.9956494424400341,0.7502660193446797,0.3156859232815803,0.9616549549607001,1.6305066294663512e-4,0.0020683959697904443,0.009952204386080703,9.27950670325985e-4,0.001554018965288226,4.113951450902177e-6,1.9128228204006164e-6,6.887231100255125e-5,3.415254655525956e-5,2.511053002415079e-4,1.1675391757969628e-4,8.952471259952312e-5,1.6159503574451306e-4,3.40630012841031e-4,2.783489533242093e-4,4.136162752944844e-4,3.144143226998695e-4,7.098233629915621e-5,4.306443543161111e-4,3.0898390876381414e-5,1.5321959108488943e-5,8.66789042030371e-5,4.008840986426422e-4,0.39409241589709787,0.22027156608749393,0.1806493842096074,0.7590029001296196,0.9039943610171999,0.9956494424400341,-126.17820243541914
